Property Link,Property Name,Property Status,Type,Address,City,State,Zip,Tenant(s),Lease Term,Remaining Term,SqFt,Lot Size,Units,Price/Unit,NOI,Cap Rate,Asking Price,Price/SqFt,Price/Acre,Days on Market,Opportunity Zone,Longitude,Latitude
https://www.crexi.com/properties/1303102/new-york-963-kings-hwy,963 Kings Hwy,On-Market,Multifamily,963 Kings Hwy,Saugerties,NY,12477,,,,,3.45,,,,,949900.0,,275333.333333333,717.0,No,-73.9795594,42.0526805
https://www.crexi.com/properties/1914278/new-york-43-broadway,43 Broadway,On-Market,Multifamily,43 Broadway,Woodridge,NY,12789,,,,5828.0,,6.0,,,,639999.0,109.814516129032,,173.0,No,-74.5710203,41.7081147
https://www.crexi.com/properties/1900358/new-york-23-cooley-road-parksville-new-york-12768,"23 Cooley Road, Parksville, New York 12768",On-Market,Multifamily,23 Cooley Rd,Parksville,NY,12768,,,,43560.0,,,,,,649000.0,14.8989898989899,,178.0,No,-74.7571368,41.857831
https://www.crexi.com/properties/1668551/new-york-243-vineyard-ave-highland,243 Vineyard Ave Highland,On-Market,"Land, Mixed Use, Multifamily",243 Vineyard Ave,Highland,NY,12528,,,,,70.0,,,,,2100000.0,,30000.0,396.0,No,-73.9805163885786,41.7034204174537
https://www.crexi.com/properties/1643253/new-york-185-broadway,185 Broadway,On-Market,"Mixed Use, Multifamily, Retail",185 Broadway,Newburgh,NY,12550,Multi,,,4640.0,0.054,,,68049.0,8.25,825000.0,177.8,15277777.7777778,431.0,No,-74.0153987974437,41.5003164570308
https://www.crexi.com/properties/1738630/new-york-east-hill-homestead,East Hill Homestead,On-Market,"Land, Multifamily, Special Purpose",354 E Hill Rd,Jeffersonville,NY,12748,Multi,,,4432.0,46.8,5.0,,24489.0,,975000.0,219.990974729242,20833.3333333333,295.0,No,-74.8757801447187,41.7982733872747
https://www.crexi.com/properties/1832399/new-york-19-n-old-greenfield-rd,"19 N Old Greenfield Rd,",On-Market,Multifamily,19 Old Greenfield Rd,Ellenville,NY,12428,,,,,0.31,3.0,,,,289500.0,,933870.967741936,207.0,No,-74.4085943762929,41.7241272448415
https://www.crexi.com/properties/1557489/new-york-42-burd-st,42 Burd St,On-Market,Multifamily,42 Burd St,Nyack,NY,10960,,,,2600.0,0.08,4.0,248750.0,,,995000.0,382.69,12437500.0,494.0,No,-73.9169595737944,41.090159376393
https://www.crexi.com/properties/1842246/new-york-7-new-main-st,7 New Main St,On-Market,"Mixed Use, Multifamily, Retail",7 New Main St,Haverstraw,NY,10927,,,,,,3.0,,,,805000.0,,,206.0,Yes,-73.9646418577191,41.1965738291552
https://www.crexi.com/properties/870372/new-york-meadowbrook-farms,Meadowbrook Farms,On-Market,Multifamily,Meadowbrook Ct,Patterson,NY,12563,,,,,,23.0,23913.04,,,550000.0,,,1179.0,No,-73.6223418,41.5104842
https://www.crexi.com/properties/1957724/new-york-539-541-route-52-carmel-ny,"539-541 Route 52 Carmel, NY",On-Market,"Hospitality, Mixed Use, Multifamily, Retail, Special Purpose",539-541 NY-52,Carmel Hamlet,NY,10512,Multi,,,5983.0,7.27,15.0,,,,999000.0,166.973090422865,137414.030261348,133.0,No,-73.672233,41.458094
https://www.crexi.com/properties/2171576/new-york-10-bon-miller-road---mahopac,10 Bon Miller Road - Mahopac,On-Market,"Mixed Use, Multifamily, Senior Living, Special Purpose",10 Bon Miller Rd,Mahopac,NY,10541,Multi,15.0,8.2,14242.0,3.4,3.0,,,,1800000.0,126.386743434911,529411.764705882,32.0,No,-73.7525493,41.3518259
https://www.crexi.com/properties/879066/new-york-liberty-street-17-acres-for-the-housing-development,Liberty Street 17 acres for the housing development,On-Market,"Land, Multifamily",Liberty St,Monticello,NY,12701,,,,,17.28,50.0,17900.0,,,895000.0,,51793.9814814815,1164.0,No,-74.6908081182525,41.6624397239186
https://www.crexi.com/properties/1925056/new-york-chester-ny,Chester NY,On-Market,Multifamily,190-206 Greycourt R,Chester,NY,10918,,,,3450.0,3.2,3.0,,,,1500000.0,434.782608695652,593750.0,161.0,No,-74.2477708,41.3575477
https://www.crexi.com/properties/1718142/new-york-philmont-portfolio,"36 Unit Philmont, NY Portfolio",On-Market,Multifamily,1 Church St,Philmont,NY,12565,,,,,,36.0,137500.0,,,4950000.0,,,336.0,No,,
https://www.crexi.com/properties/1984710/new-york-53-eliza,53 Eliza,On-Market,Multifamily,53 Eliza,Beacon,NY,12508,,,,,,9.0,,,,5000000.0,,,114.0,Yes,-73.9671088,41.5057503
https://www.crexi.com/properties/1899802/new-york-52-van-buren,52 Van Buren,On-Market,Multifamily,52 Van Buren St,Kingston,NY,12401,,,,,,2.0,250000.0,40038.0,8.01,500000.0,,,179.0,Yes,-74.0086237,41.9293352
https://www.crexi.com/properties/2185868/new-york-32-55-claire-drive---unit-32-55,32-55 Claire Drive - Unit 32-55,On-Market,Multifamily,32-55 Claire Drive - Unit #32-55,Monroe,NY,10950,,,,,56.2,7.0,,,,8995000.0,,160053.380782918,24.0,No,-74.2060323,41.3298614
https://www.crexi.com/properties/2195630/new-york-1229-route-9g,1229 Route 9G,On-Market,"Mixed Use, Multifamily",1229 Route 9G,Hyde Park,NY,12538,Multi,,,,2.7,9.0,,,,2400000.0,,888888.888888889,15.0,No,-73.913824,41.7974496
https://www.crexi.com/properties/2148657/new-york-757-771-route-9w,757-771 Route 9W,On-Market,"Multifamily, Mixed Use, Land",757-771 Route 9W,Clarkstown,NY,10989,,,,,,11.0,,,,1595000.0,,,56.0,No,-73.923951,41.129332
https://www.crexi.com/properties/2199967/new-york-224-broadway,224 Broadway,On-Market,Multifamily,224 Broadway,Newburgh (City),NY,12550,,,,,0.1191,7.0,,,,1100000.0,,9235936.18807725,11.0,No,-74.0175765,41.5007054
https://www.crexi.com/properties/1962563/new-york-123-3rd-street,123 3rd Street,On-Market,Multifamily,123 3rd Street,Newburgh (City),NY,12550,,,,5661.0,0.0321,8.0,,,,999999.0,176.647058823529,31152616.8224299,127.0,Yes,-74.0112441,41.5039218
https://www.crexi.com/properties/2169373/new-york-158-6th-street,158 6th Street,On-Market,Multifamily,158 6th Street,Cortlandt,NY,10596,,,,3747.0,0.0872,5.0,,89000.0,,995000.0,265.545769949293,11410550.4587156,37.0,No,-73.9595284,41.2520111
https://www.crexi.com/properties/2196801/new-york-32-55-claire-drive,32-55 Claire Drive,On-Market,Multifamily,32-55 Claire Dr,Monroe,NY,10950,,,,12000.0,56.2,7.0,,,,8995000.0,749.583333333333,160053.380782918,12.0,No,-74.2060323,41.3298614
https://www.crexi.com/properties/2164927/new-york-3396-rt-42,3396 Rt-42,On-Market,"Retail, Multifamily",3396 Rt-42,Monticello,NY,12701,,,,12028.0,32.0,14.0,,,,2500000.0,207.848353841038,78125.0,43.0,No,-74.7091755,41.6198726
https://www.crexi.com/properties/2192537/new-york-ansonia-lodge,Ansonia Lodge,On-Market,Multifamily,1860 E Main Street,Yorktown,NY,10547,,,,,4.36,18.0,,,,4250000.0,,974770.642201835,19.0,No,-73.852628,41.32105
https://www.crexi.com/properties/1899804/new-york-54-van-buren,54 Van Buren,On-Market,Multifamily,54 Van Buren St,Kingston,NY,12401,,,,2398.0,,2.0,250000.0,40427.0,8.09,500000.0,208.507089241034,,179.0,Yes,-74.0086438,41.9292963
https://www.crexi.com/properties/1984724/new-york-42855-state-highway-28,42855 State Highway 28,On-Market,Multifamily,42855 State Highway 28,Middletown,NY,12406,,,,,,10.0,,,,1100000.0,,,115.0,No,-74.6283547,42.1468789
https://www.crexi.com/properties/1920869/new-york-299-s-main-street,299 S Main Street,On-Market,Multifamily,299 S Main St,Liberty,NY,12754,,,,2475.0,1.96,4.0,,,,395000.0,159.59595959596,201530.612244898,163.0,No,-74.7386085,41.795309
https://www.crexi.com/properties/2066557/new-york-6045-route-9g,6045 Route 9g,On-Market,Multifamily,6045 NY-9G,Hudson,NY,12534,,,,,,7.0,200000.0,174600.0,12.47,1400000.0,,,84.0,No,-73.812399,42.235916
https://www.crexi.com/properties/2160378/new-york-231-blauvelt-road,231 Blauvelt Road,On-Market,Multifamily,231 Blauvelt Road,Ramapo,NY,10952,,,,7840.0,0.36,6.0,,,,3800000.0,484.69387755102,10555555.5555556,50.0,No,-74.0690809,41.1242179
https://www.crexi.com/properties/2199962/new-york-200-chambers-street,200 Chambers Street,On-Market,Multifamily,200 Chambers Street,Newburgh (City),NY,12550,,,,,0.0554,6.0,,,,999000.0,,18032490.9747292,11.0,Yes,-74.0113948,41.5076457
https://www.crexi.com/properties/2066249/new-york-65-71-e-main-street,65-71 E Main Street,On-Market,Multifamily,65-71 E Main Street,Beacon,NY,12508,,,,7800.0,0.23,8.0,,,,2150000.0,275.641025641026,9347826.08695652,159.0,No,-73.9608185,41.5007408
https://www.crexi.com/properties/1920871/new-york-37-john-bishop-road,37 John Bishop Road,On-Market,"Multifamily, Land, Mobile Home Park",37 John Bishop Road,Bethel,NY,12783,,,,4440071.0,101.93,,,,,3200000.0,0.720709195866463,31394.0939860689,163.0,No,-74.8331901,41.705738
https://www.crexi.com/properties/2068947/new-york-94-william-street,94 William Street,On-Market,Multifamily,94 William Street,Newburgh (City),NY,12550,,,,5786.0,0.0597,3.0,,,,729900.0,126.149325959212,12226130.6532663,83.0,No,-74.0164937,41.4963131
https://www.crexi.com/properties/1992265/new-york-48-columbia-street,48 Columbia Street,On-Market,"Multifamily, Office",48 Columbia Street,Poughkeepsie,NY,12601,,,,5763.0,0.21,5.0,,,,950000.0,164.844698941524,4523809.52380952,110.0,No,-73.9341279,41.6964394
https://www.crexi.com/properties/1982424/new-york-342-blauvelt-road,342 Blauvelt Road,On-Market,Multifamily,342 Blauvelt Road,Ramapo,NY,10952,,,,15504.0,0.24,9.0,,264355.0,,4700000.0,303.147574819401,19583333.3333333,117.0,No,-74.0686064,41.1235506
https://www.crexi.com/properties/1880810/new-york-398-main-st,398 Main St,On-Market,"Multifamily, Land",398 Main St,Catskill,NY,12414,,,,4158.0,0.03,3.0,,,,549000.0,132.034632034632,18300000.0,198.0,No,-73.865464,42.2196882
https://www.crexi.com/properties/2007537/new-york-73-85-grand-street,73-85 Grand Street,On-Market,Multifamily,73-85 Grand Street,Newburgh (City),NY,12550,,,,16335.0,0.5337,3.0,,,,1850000.0,113.253749617386,3466366.87277497,102.0,Yes,-74.0099281,41.5017962
https://www.crexi.com/properties/2012878/new-york-220-main-street,220 Main Street,On-Market,"Mixed Use, Multifamily",220 Main Street,Poughkeepsie,NY,12601,Multi,,,6396.0,,11.0,,96236.0,8.37,1150000.0,179.799874921826,,99.0,No,-73.9304828,41.7044635
https://www.crexi.com/properties/1899810/new-york-26-rock-city,26 Rock City,On-Market,Multifamily,26 Rock City Rd,Red Hook,NY,12571,,,,2360.0,0.29,2.0,225000.0,34040.0,7.56,450000.0,190.677966101695,1551724.13793103,179.0,No,-73.8205259,41.9722749
https://www.crexi.com/properties/2156450/new-york-48-farrington-street,48 Farrington Street,On-Market,Multifamily,48 Farrington Street,Newburgh (City),NY,12550,,,,6125.0,0.0367,6.0,,,,849948.0,138.767020408163,23159346.0490463,54.0,Yes,-74.0132181,41.505159
https://www.crexi.com/properties/2196803/new-york-128-high-avenue,128 High Avenue,On-Market,"Retail, Multifamily",128 High Avenue,Nyack,NY,10960,,,,12641.0,0.57,16.0,,,,4500000.0,355.984494897556,7894736.84210526,12.0,No,-73.9222732,41.0928782
https://www.crexi.com/properties/2200037/new-york-4108-state-route-9g,4108 State Route 9G,On-Market,Multifamily,4108 State Route 9G,Germantown,NY,12526,,,,2948.0,2.5,,,,,385000.0,131.0,154000.0,9.0,No,-73.8904371,42.1217358
https://www.crexi.com/properties/2188395/new-york-32-55-claire-drive-32-55,32-55 Claire Drive 32-55,On-Market,"Multifamily, Land",32-55 Claire Drive 32-55,Monroe,NY,10950,,,,,56.2,7.0,,,,8995000.0,,160053.380782918,22.0,No,-74.2060323,41.3298614
https://www.crexi.com/properties/2199965/new-york-321-liberty-street,321 Liberty Street,On-Market,Multifamily,321 Liberty Street,Newburgh (City),NY,12550,,,,,0.0495,5.0,,,,550000.0,,11111111.1111111,11.0,Yes,-74.0108358,41.5075557
https://www.crexi.com/properties/2162879/new-york-2-bedford-ridge-road,2 Bedford Ridge Road,On-Market,Multifamily,2 Bedford Ridge Road,Bedford,NY,10507,,,,2752.0,0.5,1.0,,,,850000.0,308.866279069767,1700000.0,46.0,No,-73.71459,41.22323
https://www.crexi.com/properties/1977601/new-york-3412-ny-52,3412 NY-52,On-Market,"Multifamily, Land",3412 NY-52,Stormville,NY,12582,,,,,88.0,,,,,3000000.0,,34090.9090909091,121.0,No,-73.7345694,41.5457671
https://www.crexi.com/properties/2165569/new-york-the-farm-upstate,The Farm Upstate,On-Market,"Industrial, Mixed Use, Mobile Home Park, Multifamily",1838-1836 Route 44/55,Modena,NY,12548,,,,,20.0,,100000.0,215300.0,3.91,5500000.0,,275000.0,42.0,No,-74.0961927,41.6691224
https://www.crexi.com/properties/2068950/new-york-4-oscawana-lake-road,4 Oscawana Lake Road,On-Market,Multifamily,4 Oscawana Lake Road,Putnam Valley,NY,10579,,,,4670.0,0.22,1.0,,,,1500000.0,321.199143468951,6818181.81818182,83.0,No,-73.8746656,41.3336999
https://www.crexi.com/properties/1995647/new-york-3-old-country-road,3 Old Country Road,On-Market,Multifamily,3 Old Country Road,Mount Hope,NY,10963,,,,1440.0,11.4,7.0,,,,1080000.0,750.0,94736.8421052632,106.0,No,-74.52753,41.469843
https://www.crexi.com/properties/2161590/new-york-333-liberty-street,333 Liberty Street,On-Market,Multifamily,333 Liberty Street,Newburgh (City),NY,12550,,,,4312.0,0.1295,2.0,,,,460000.0,106.679035250464,3552123.55212355,48.0,No,-74.0109297,41.5081348
https://www.crexi.com/properties/2142351/new-york-222-224-myers-corners-road,222-224 Myers Corners Road,On-Market,Multifamily,222-224 Myers Corners Road,Wappinger,NY,12590,,,,1508.0,1.1,2.0,,,,514900.0,341.445623342175,468090.909090909,63.0,No,-73.8691118,41.6063448
https://www.crexi.com/properties/2156325/new-york-columbia-county-retreat-complex-family-compound,"Columbia County Retreat Complex, Family Compound",On-Market,"Hospitality, Mixed Use, Multifamily, Special Purpose",437 Snydertown Rd,Craryville,NY,12521,,,,12984.0,15.14,12.0,,,,1350000.0,103.97,89167.7675033025,54.0,No,-73.672136,42.170122
https://www.crexi.com/properties/1956151/new-york-amberlands,Amberlands,On-Market,"Land, Mixed Use, Multifamily, Office, Retail",1 Baltic Pl,Croton-on-Hudson,NY,10520,Multi,,,14818.0,2.8,,,,,3500000.0,236.199217168309,1250000.0,134.0,No,-73.9086155033458,41.2273874944246
https://www.crexi.com/properties/2012885/new-york-354-356-union-street,354-356 Union Street,On-Market,Multifamily,354-356 Union Street,Hudson,NY,12534,,,,10692.0,0.14,5.0,,,,1695000.0,158.529741863075,12107142.8571429,99.0,Yes,-73.7899986,42.2511671
https://www.crexi.com/properties/1930908/new-york-10-32-roberts-road-income-producing-mixed-use-apts-retail,1032 South Roberts Rd Income Producing Mixed Use Retail Apts,On-Market,"Mixed Use, Multifamily, Retail, Special Purpose",10-32 S Roberts Rd,Highland,NY,12528,,,,8985.0,1.9,9.0,,82480.0,8.68,950000.0,105.731775180857,500000.0,154.0,No,-73.9669701862003,41.7057043479527
https://www.crexi.com/properties/1981803/new-york-477-main-street-catskill-ny-12414,"477 Main Street Catskill, NY 12414",On-Market,"Multifamily, Mixed Use, Business for Sale",477 Main St,Catskill,NY,12414,,,,1476.0,0.059,3.0,,,,90000.0,60.9756097560976,1525423.72881356,116.0,No,-73.9124674,42.2078684
https://www.crexi.com/properties/1983494/new-york-1546-1550-shandelee-road,1546-1550 Shandelee Road,On-Market,Multifamily,1546-1550 Shandelee Road,Callicoon,NY,12758,,,,7200.0,4.09,6.0,,35000.0,,319000.0,44.3055555555556,77995.1100244499,116.0,No,-74.7571147,41.939285
https://www.crexi.com/properties/1929492/new-york-9-hillside-avenue,9 Hillside Avenue,On-Market,Multifamily,9 Hillside Ave,Haverstraw,NY,10927,,,,2398.0,0.23,2.0,,,,699999.0,304.42,3043473.91304348,154.0,No,-73.9477384,41.1929636
https://www.crexi.com/properties/1899807/new-york-60-franklin,60 Franklin,On-Market,Multifamily,60 Franklin St,Kingston,NY,12401,,,,2600.0,,4.0,175000.0,56205.0,8.03,700000.0,269.230769230769,,179.0,Yes,-74.0102268,41.9294294
https://www.crexi.com/properties/2188442/new-york-754-columbia-street,754 Columbia Street,On-Market,Multifamily,754 Columbia Street,Hudson,NY,12534,,,,,0.69,11.0,,188858.0,5.9,3200000.0,,4637681.15942029,21.0,Yes,-73.7799149,42.2474821
https://www.crexi.com/properties/2033598/new-york-3191-rt-9,3191 RT 9,On-Market,"Multifamily, Land",3191 RT 9,Cold Spring,NY,10516,,,,2900.0,0.64,4.0,,,,800000.0,275.862068965517,1250000.0,88.0,No,-73.9213574,41.4618067
https://www.crexi.com/properties/1983502/new-york-66-ball-street,66 Ball Street,On-Market,Multifamily,66 Ball Street,Port Jervis,NY,12771,,,,3825.0,0.1575,6.0,,74255.58,,724999.0,189.542222222222,4603168.25396825,113.0,Yes,-74.6896941,41.372736
https://www.crexi.com/properties/1888020/new-york-b-jack-farm-llc,274 Fingar Road,On-Market,"Land, Mixed Use, Multifamily",274 Fingar Road,Hudson,NY,12534,Multi,,,3006511.0,69.03,4.0,,,,2250000.0,0.748375775109421,32594.5241199478,193.0,No,-73.7715601121256,42.2068051045807
https://www.crexi.com/properties/2194203/new-york-5807-main-street-tannersville-ny-12485,"5807 Main Street, Tannersville, NY 12485",On-Market,Multifamily,5807 Main St,Tannersville,NY,12485,,,,2550.0,0.6,3.0,161666.67,0.0,0.0,485000.0,190.2,808333.333333333,16.0,No,-74.1234721840538,42.1954513855902
https://www.crexi.com/properties/2032551/new-york-3191-route-9,3191 ROUTE 9,On-Market,Multifamily,3191 ROUTE 9,Philipstown,NY,10516,,,,2900.0,0.64,4.0,,,,800000.0,275.862068965517,1250000.0,90.0,No,-73.9213574,41.4618067
https://www.crexi.com/properties/1920863/new-york-90-champlin-avenue,90 Champlin Avenue,On-Market,Multifamily,90 Champlin Ave,Liberty,NY,12754,,,,2245.0,0.28,4.0,,,,395000.0,175.946547884187,1410714.28571429,163.0,No,-74.7520237,41.802659
https://www.crexi.com/properties/2167151/new-york-10-32-south-roberts-road,1032 South Roberts Road 9 Unit Mixed Use Apts School Retail,On-Market,"Mixed Use, Multifamily, Retail",10-32 South Roberts Road,Highland,NY,12528,,,,8985.0,1.9,9.0,,82480.0,8.68,950000.0,105.731775180857,500000.0,39.0,No,-73.9669974494132,41.7056167796297
https://www.crexi.com/properties/2199176/new-york-8-tannery-brook-road-woodstock-ny-12498,"8 Tannery Brook Road, Woodstock, NY 12498",On-Market,"Mixed Use, Multifamily, Retail",8 Tannery Brook Road,Woodstock,NY,12498,,,,1776.0,0.14,3.0,,,,1200000.0,675.675675675676,8571428.57142857,10.0,No,-74.1198748,42.0399992
https://www.crexi.com/properties/1899795/new-york-357-washington,357 Washington,On-Market,Multifamily,357 Washington Ave,Kingston,NY,12401,,,,1570.0,,2.0,219500.0,32784.0,7.47,439000.0,279.617834394904,,179.0,No,-74.0248286,41.9338607
https://www.crexi.com/properties/1920864/new-york-55-high-st,55 High St,On-Market,Multifamily,55 High St,Monticello,NY,12701,,,,2005.0,0.18,4.0,,,,395000.0,197.007481296758,2194444.44444444,163.0,No,-74.6856168,41.6587027
https://www.crexi.com/properties/2144310/new-york-553-state-route-214,553 State Route 214,On-Market,Multifamily,553 State Route 214,Shandaken,NY,12416,,,,4500.0,0.6,5.0,,77400.0,8.0,800000.0,177.777777777778,1333333.33333333,60.0,No,-74.3073033,42.1019578
https://www.crexi.com/properties/2073314/new-york-64-baron-de-hirsch-road,64 Baron De Hirsch Road,On-Market,"Land, Multifamily",64 Baron De Hirsch Road,Cortlandt,NY,10517,,,,,1.4843,,,,,285000.0,,192009.701542815,79.0,No,-73.8619697,41.2978283
https://www.crexi.com/properties/2036695/new-york-67-w-bridge-st,67 W Bridge St,On-Market,Multifamily,67 W Bridge St,Catskill,NY,12414,,,,1680.0,0.15,2.0,,,,99000.0,58.9285714285714,660000.0,86.0,No,-73.8712476,42.2164237
https://www.crexi.com/properties/1920873/new-york-1192-state-route-52,1192 State Route 52,On-Market,Multifamily,1192 NY-52,Loch Sheldrake,NY,12759,,,,875.0,0.01,2.0,,,,150000.0,171.428571428571,15000000.0,163.0,No,-74.659153,41.773426
https://www.crexi.com/properties/2030990/new-york-149-broadway,149 Broadway,On-Market,Multifamily,149 Broadway,Newburgh (City),NY,12550,,,,1958.0,0.0225,1.0,,,,450000.0,229.826353421859,20000000.0,92.0,No,-74.0137851,41.49989
https://www.crexi.com/properties/2072036/new-york-145-state-route-17b,145 State Route 17B,On-Market,Multifamily,145 State Route 17B,Thompson,NY,12701,,,,7319.0,0.7817,1.0,,,,325000.0,44.404973357016,415760.521939363,80.0,No,-74.7123324,41.6639693
